unique_id,cm.DESWC,ner.entity.cnt,cm.LDTTRa,message.depth,cm.LDTTRc,cm.LSAGN,liwc.Qmark,message.sim.prev,cm.LDVOCD,liwc.money,cm.DESPL,message.sim.next,message.reply.cnt,cm.DESSC,lsa.similarity,cm.DESSL,cm.DESWLsyd,liwc.i,cm.RDFKGL,cm.SMCAUSwn,Words >6 letters,Total pronouns,Personal pronouns,First-person plural,Second person,Third-person singular,Third-person plural,Indefinite pronouns,Articles,Common verbs,Past tense,Present tense,Future tense,Adverbs,Prepositions,Conjunctions,Negations,Quantifiers,Numbers,adjectives_ambiguity,adverbs_ambiguity,nouns_ambiguity,verbs_ambiguity,adjacent_refs,anaphoric_refs,adjectives,adverbs,content_words,flesch,function_words,nouns,paragraphs,pronouns,sentences,sentences_per_paragraph,syllables_per_content_word,verbs,words,words_per_sentence,add_neg_conn_incidence,add_pos_conn_incidence,cau_neg_conn_incidence,cau_pos_conn_incidence,conn_incidence,log_neg_conn_incidence,log_pos_conn_incidence,tmp_neg_conn_incidence,tmp_pos_conn_incidence,mod_per_np,np_incidence,words_before_main_verb,adj_arg_ovl,adj_cw_ovl,adj_stem_ovl,arg_ovl,stem_ovl,cw_freq,min_cw_freq,hypernyms_verbs,and_incidence,if_incidence,logic_operators,negation_incidence,or_incidence,personal_pronouns,pronouns_per_np,ttr,classe
816,29,3,0.75,5,0.528,0.549,0,0.588,0.528,0,1,0.341,0,1,0,30,1.414,0,8.344,4.75,10,3,3,0,0,0,0,0,1,4,0,3,0,1,4,0,0,0,1,1.5,0,2.333,8.6,0,0,68.966,34.483,724.138,29.779,275.862,413.793,1,68.966,1,1,2.714,206.897,29,29,0,34.483,0,0,34.483,0,34.483,0,0,0.1,344.828,4,0,0,0,0,0,257645.619,0,0.667,0,0,34.483,0,34.483,0,0,0.897,2
856,4,1,1,6,0.8,0.341,0,0.341,0.8,0,1,0.286,0,1,0,5,0.894,0,32.26,10,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1000,12.125,0,250,1,0,1,1,2.75,750,4,4,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,31279.75,1263,1.667,0,0,0,0,0,0,0,1,0
859,134,3,0.656,1,0.417,0.745,0,0.286,0.417,0,1.667,0.799,0,5,0.649,27.8,1.317,0,21.745,6.55,53,1,1,0,0,0,0,1,14,20,4,6,0,8,24,3,2,1,2,3.438,1.25,2.268,8.933,0,0,120.301,60.15,616.541,0.924,368.421,308.271,2,52.632,3,1.5,3.122,127.82,133,44.333,0,45.113,0,30.075,75.188,0,22.556,0,0,0.437,278.371,9.667,1,2,4.5,0.667,3.667,335213.902,290.333,0.294,22.556,0,37.594,15.038,0,0,0,0.714,2
900,58,1,0.721,1,0.353,0.824,0,0.799,0.353,0,2,0.659,0,2,0.711,31.5,1.467,0,8.28,1.667,20,2,2,0,0,1,1,1,8,6,1,2,0,3,7,3,1,1,0,2.333,1.5,2.789,16.75,0,0,51.724,86.207,551.724,-8.407,448.276,327.586,1,103.448,1,1,3.344,86.207,58,58,0,86.207,0,51.724,137.931,0,68.966,0,0,0.364,379.31,2,0,0,0,0,0,374626.656,0,0.4,51.724,0,68.966,17.241,0,0,0,0.793,2
928,35,1,0.744,3,0.436,0.707,0,0.659,0.436,0,2,0.743,0,2,0.419,18.5,1.219,0,41.52,1.4,12,1,1,0,0,0,0,0,4,5,0,3,0,5,6,2,0,2,0,3,5,1.75,4,0,0,57.143,85.714,571.429,19.939,428.571,342.857,1,28.571,1,1,3.15,85.714,35,35,0,114.286,0,28.571,114.286,0,57.143,0,0,0.25,342.857,0,0,0,0,0,0,324790.45,0,1.5,28.571,0,28.571,0,0,0,0,0.829,2
975,49,2,0.793,1,0.586,0.826,0,0.743,0.586,0,0.8,0.547,0,3,0.442,17.333,3.631,0,-63.995,2,24,1,1,1,0,0,0,1,6,5,0,2,0,2,7,1,0,1,0,0.375,2,1.9,14.5,0,0,163.265,20.408,673.469,-51.929,326.531,408.163,3,61.224,4,1.333,4.485,81.633,49,12.25,0,20.408,0,20.408,40.816,0,0,0,0,0.125,529.762,4.5,0,0,0,0,0,1045483.273,0,0.5,20.408,0,20.408,0,0,0,0,0.898,2
985,30,1,0.8,1,0.486,0.659,0,0.547,0.486,1,3,0.541,0,3,0.24,10.333,1.002,0,69.147,24.4,5,1,1,0,0,0,0,1,1,5,0,2,0,1,7,0,0,2,3,2,5,2.7,9.333,0,0,33.333,133.333,633.333,66.665,366.667,333.333,1,66.667,3,3,2.474,133.333,30,10,0,33.333,0,33.333,66.667,0,33.333,0,33.333,0.143,204.444,1.667,0,0,0,0,0,863397.842,244763,0.25,0,0,0,0,0,0,0,0.9,0
988,16,1,0.895,5,0.632,0.482,1,0.541,0.632,0,2,0.575,0,2,0.08,8.5,1.209,0,49.858,0,5,2,2,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,5,0,2.833,26,0,0,62.5,0,562.5,36.958,437.5,375,1,62.5,1,1,3.222,125,16,16,0,62.5,0,62.5,125,0,0,0,0,0.333,375,4,0,0,0,0,0,81105.778,550,0,62.5,0,62.5,0,0,0,0,1,1
989,10,2,0.786,5,0.714,0.459,0,0.575,0.714,0,2,0.436,0,2,0.49,5.5,0.99,0,23.293,5,4,2,2,0,1,0,0,1,0,2,1,1,0,3,1,0,0,2,0,0,5.333,1.333,8.5,0,0,100,300,900,40.72,100,300,1,0,2,2,2.556,200,10,5,0,0,0,0,100,0,0,0,100,0,208.333,2.5,0,0,0,0,0,141122.889,59,0.5,0,0,0,0,0,0,0,1,0
1004,26,0,0.931,1,0.586,0.697,0,0.436,0.586,0,1,0.653,0,1,0,28,1.232,1,31.692,6.2,10,0,0,0,0,0,0,0,3,5,1,1,0,1,4,1,0,0,0,1.25,0,1.222,15.5,0,0,153.846,0,576.923,30.468,423.077,346.154,1,38.462,1,1,3.133,76.923,26,26,0,0,0,38.462,38.462,0,0,0,0,0.333,230.769,1,0,0,0,0,0,79087.467,0,0,0,0,0,0,0,38.462,0.167,0.962,2
1062,27,1,0.871,1,0.484,0.599,0,0.653,0.484,0,0.667,0.682,0,1,0,29,1.294,0,31.4,4.75,10,0,0,0,0,0,0,1,3,4,0,2,0,2,4,1,1,2,0,2,1,3,8.25,0,0,111.111,74.074,592.593,33.43,407.407,222.222,1,37.037,1,1,2.938,185.185,27,27,0,0,0,37.037,37.037,0,0,0,0,0.5,222.222,0,0,0,0,0,0,531817.812,0,1,0,0,37.037,37.037,0,0,0,0.926,2
1065,36,0,0.844,6,0.533,0.531,0,0.682,0.533,1,2,0.875,0,2,0.559,19.5,1.293,0,3.443,10.667,16,0,0,0,0,0,0,0,6,3,1,0,0,0,7,1,0,0,0,1.833,0,3.75,9.667,0,0,166.667,0,583.333,9.665,416.667,333.333,1,27.778,2,2,3.571,83.333,36,18,0,55.556,0,83.333,111.111,0,55.556,0,0,0.367,332.776,0.5,0,0,0,0,0,188474.095,3164.5,0.333,27.778,0,27.778,0,0,0,0,0.972,2
1112,115,1,0.705,1,0.411,0.833,0,0.875,0.411,1,5,0.897,0,5,0.589,23.2,1.249,0,28.132,12.75,36,2,2,0,0,0,0,3,16,16,3,5,0,8,12,4,1,3,1,1.833,0,3.75,9.667,0,0,166.667,0,583.333,9.665,416.667,333.333,1,27.778,2,2,3.571,83.333,36,18,0,55.556,0,83.333,111.111,0,55.556,0,0,0.367,332.776,0.5,0,0,0,0,0,188474.095,3164.5,0.333,27.778,0,27.778,0,0,0,0,0.972,2
1121,41,0,0.8,2,0.5,0.791,0,0.897,0.5,0,2,0.857,0,2,0.535,22,1.237,0,9.846,16.8,17,0,0,0,0,0,0,0,7,5,1,0,0,1,7,1,0,0,0,1.6,0,1.75,7.2,0,0,121.951,0,560.976,19.623,439.024,292.683,1,0,2,2,3.435,146.341,41,20.5,0,97.561,0,121.951,170.732,0,48.78,0,24.39,0.327,388.736,5,0,0,0,0,0,151932.304,2517.5,0.333,48.78,0,48.78,0,0,0,0,0.902,2
1128,46,1,0.778,1,0.519,0.765,0,0.857,0.519,1,0.667,0.724,0,2,0.659,24.5,1.571,0,-16.959,8.5,23,0,0,0,0,0,0,0,6,6,1,2,0,1,7,3,0,0,0,4,0,3.588,5,0,0,43.478,43.478,608.696,-9.919,391.304,369.565,2,65.217,2,1,3.821,152.174,46,23,0,86.957,0,43.478,108.696,0,21.739,0,0,0.234,419.103,3,1,0,0,1,0,120576.536,226,1.4,65.217,0,65.217,0,0,0,0,0.87,2
1164,32,0,0.775,1,0.475,0.761,0,0.724,0.475,0,1,0.8,0,1,0,34,1.022,0,21.331,33.75,11,0,0,1,0,0,0,2,2,4,0,2,0,0,6,1,0,2,0,2.5,0,2.9,9.25,0,0,62.5,0,500,39.224,500,312.5,1,93.75,1,1,3,125,32,32,0,62.5,0,93.75,125,0,31.25,0,0,0.143,437.5,5,0,0,0,0,0,62654.875,0,0.5,31.25,0,31.25,0,0,0,0,0.906,2
1182,81,1,0.673,2,0.418,0.833,0,0.8,0.418,1,4,0.779,0,4,0.566,22,1.315,0,13.438,2.083,30,0,0,0,0,0,0,1,12,12,4,3,0,1,16,4,0,1,0,6.4,2,3.077,8.636,1,1,61.728,12.346,555.556,-7.428,444.444,320.988,1,24.691,2,2,3.533,160.494,81,40.5,0,37.037,0,24.691,49.383,0,24.691,0,0,0.329,432.971,4.5,1,1,2,1,2,172103.4,2756,0.154,24.691,0,24.691,0,0,0,0,0.79,2
1187,34,0,0.846,4,0.487,0.759,0,0.779,0.487,0,2,0.754,0,2,0.407,17.5,1.269,1,29.525,0.286,13,0,0,0,0,1,1,1,2,7,0,1,1,4,6,1,1,1,0,4.5,3,2,8,0,0,62.5,93.75,593.75,29.026,406.25,187.5,1,31.25,2,2,3.105,250,32,16,0,31.25,0,93.75,125,0,62.5,0,0,0.167,405.714,3,0,0,0,0,0,305422.263,298.5,0.375,31.25,31.25,93.75,31.25,0,0,0,0.969,2
1197,57,0,0.797,1,0.438,0.778,0,0.754,0.438,1,2,0.848,0,2,0.705,30,1.083,0,40.28,17.667,16,0,0,0,0,0,0,0,9,6,1,4,0,2,8,0,0,0,0,5.5,0,3.684,8.167,0,0,70.175,52.632,561.404,37.35,421.053,333.333,1,122.807,2,2,2.938,105.263,57,28.5,17.544,52.632,0,35.088,87.719,0,35.088,0,0,0.365,402.094,2.5,3,2,3,3,3,1075900.031,0,0.2,0,0,0,0,0,0,0,0.842,2
1210,107,0,0.573,1,0.368,0.781,0,0.848,0.368,3,6,0.772,0,6,0.655,18.167,1.327,0,30.36,4,43,1,1,0,0,0,0,0,14,14,5,5,0,5,17,3,0,1,1,3.875,2,2.568,10.429,0,0,74.766,28.037,523.364,22.792,476.636,345.794,1,37.383,6,6,3.607,74.766,107,17.833,0,56.075,0,46.729,93.458,0,18.692,0,0,0.379,354.622,8.167,1.4,1.6,1.8,1.133,1.667,127296.732,1265.333,0.625,28.037,0,28.037,0,0,0,0,0.607,2
1226,35,1,0.902,5,0.512,0.559,0,0.772,0.512,0,1,0.758,0,1,0,38,1.347,0,24.145,8.833,9,3,3,0,0,0,1,0,5,6,3,2,0,3,7,2,0,0,2,0,7,0.545,6.6,0,0,0,57.143,514.286,22.356,400,314.286,1,28.571,1,1,3.167,142.857,35,35,57.143,28.571,0,85.714,171.429,28.571,28.571,0,0,0.545,314.286,1,0,0,0,0,0,1816424.056,0,0.8,28.571,0,28.571,0,0,28.571,0.091,0.971,3
1242,39,0,0.75,2,0.386,0.816,0,0.758,0.386,0,1,0.736,0,1,0,40,1.147,0,13.004,33.75,15,0,0,0,0,0,0,1,3,4,0,2,0,2,10,2,0,1,0,1.75,2,3.417,9.8,0,0,102.564,25.641,564.103,11.85,435.897,307.692,1,51.282,1,1,3.182,128.205,39,39,0,51.282,0,76.923,128.205,0,25.641,0,0,0.133,384.615,7,0,0,0,0,0,86593.364,0,0.4,25.641,0,51.282,0,25.641,0,0,0.846,2
1246,32,0,0.775,1,0.625,0.753,0,0.736,0.625,0,0.667,0.789,0,2,0.615,17.5,1.418,0,-1.577,10.6,16,0,0,0,0,0,0,0,5,5,2,1,0,0,4,1,0,0,0,3,0,2,5.5,0,0,125,93.75,687.5,5.233,312.5,312.5,2,0,2,1,3.409,156.25,32,16,0,31.25,0,31.25,62.5,0,31.25,0,0,0.75,253.968,3,1,1,1,1,1,39842.545,1.5,1,31.25,0,31.25,0,0,0,0,0.875,2
1323,195,4,0.588,1,0.442,0.842,0,0.789,0.442,0,1.222,0.71,0,9,0.562,22.889,1.388,0,9.981,6.429,74,5,5,1,0,4,4,3,28,28,5,9,0,8,25,11,0,4,1,5.231,3.5,1.71,7.043,0,0,66.667,35.897,569.231,18.885,420.513,317.949,4,71.795,8,2,3.351,148.718,195,24.375,0,56.41,0,51.282,92.308,0,35.897,0,5.128,0.368,392.824,11.125,0.714,0.714,1.429,0.714,0.821,138147.712,229.625,0.69,35.897,0,35.897,0,0,0,0.016,0.677,2
1325,14,3,0.778,2,0.556,0.708,0,0.71,0.556,1,3,0.624,0,3,0.094,5,1.407,0,-3.997,0,7,2,2,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,3.143,7,0,0,0,0,571.429,6.059,428.571,500,1,71.429,2,2,3.875,71.429,14,7,0,0,0,71.429,71.429,0,71.429,0,0,0.25,416.667,0.5,0,0,0,0,0,85256,700.5,2,0,0,0,0,0,71.429,0.125,0.929,0
1470,57,5,0.73,1,0.405,0.779,0,0.624,0.405,0,3,0.856,0,3,0.495,21.333,1.109,0,38.687,37.4,16,1,1,3,0,1,0,2,7,10,1,3,0,4,4,4,1,3,0,7,1.2,3.636,8,0.5,0.5,70.175,140.351,596.491,49.961,403.509,192.982,1,122.807,3,3,2.618,192.982,57,19,0,52.632,0,70.175,105.263,0,70.175,0,0,0.437,344.152,2.667,0,0.5,2,0,1.667,362035.647,256.667,0.3,17.544,0,35.088,17.544,0,17.544,0.024,0.912,2
1491,173,7,0.649,1,0.463,0.825,0,0.856,0.463,0,1.444,0.84,0,10,0.432,18.3,1.322,0,23.406,5.423,69,14,14,0,0,2,2,1,18,26,9,3,0,4,23,7,1,2,4,3.077,2.5,2.032,8.053,0.455,0.909,75.145,34.682,606.936,27.348,375.723,358.382,5,75.145,12,2.4,3.257,138.728,173,14.417,5.78,34.682,0,28.902,63.584,5.78,23.121,0,11.561,0.282,659.219,3.333,0.273,0.182,0.182,0.182,0.182,150538.829,2171.667,0.783,23.121,0,28.902,5.78,0,11.561,0.028,0.728,2
1492,45,2,0.636,1,0.4,0.706,0,0.84,0.4,0,3,0.706,0,3,0.694,17,1.3,0,26.66,19.5,18,0,0,0,0,0,0,0,8,8,2,2,0,1,9,0,0,1,0,3.167,5,1.643,11.833,0,0.5,133.333,22.222,600,32.45,400,311.111,1,44.444,3,3,3.222,133.333,45,15,0,0,0,88.889,88.889,0,44.444,0,0,0.56,274.281,3.333,1.5,2.5,3,1.667,3,202303.074,0,0,0,0,0,0,0,0,0,0.733,2
1505,50,0,0.727,1,0.455,0.634,0,0.706,0.455,0,2,0.819,0,2,0.819,25.5,1.406,0,18.221,6.3,20,0,0,0,0,0,0,0,4,10,2,3,0,4,4,3,1,0,0,3.167,5,1.643,11.833,0,0.5,133.333,22.222,600,32.45,400,311.111,1,44.444,3,3,3.222,133.333,45,15,0,0,0,88.889,88.889,0,44.444,0,0,0.56,274.281,3.333,1.5,2.5,3,1.667,3,202303.074,0,0,0,0,0,0,0,0,0,0.733,2
1536,128,1,0.646,1,0.451,0.728,0,0.819,0.451,1,1.2,0.913,0,6,0.45,22.167,1.288,0,36.647,7.105,38,2,2,0,0,2,1,5,10,19,7,4,0,9,18,6,1,5,1,7.9,2.25,3.211,17.312,0.667,3.333,78.125,70.312,601.562,26.005,398.438,296.875,3,93.75,4,1.333,2.961,156.25,128,32,0,62.5,0,31.25,85.938,0,23.438,0,0,0.256,352.814,5.5,2.667,2.333,2.667,2,2.333,240720.013,217.25,0.389,46.875,0,54.688,7.812,0,7.812,0.028,0.719,2
1542,87,2,0.73,1,0.44,0.762,0,0.913,0.44,0,4,0.154,0,4,0.621,23,1.24,0,36.842,11.615,30,0,0,0,0,1,1,1,9,13,0,6,0,5,14,3,2,2,1,2.25,1,3.458,9.417,0,0,91.954,45.977,597.701,38.11,379.31,275.862,1,45.977,4,4,2.923,183.908,87,21.75,0,0,0,57.471,57.471,0,22.989,0,0,0.289,291.591,1.75,0.333,1,1.667,0.167,1,337890.731,1644.5,0.6,0,0,34.483,22.989,11.494,0,0,0.805,2
1544,30,7,0.853,1,0.559,0.506,0,0.154,0.559,0,4,0.266,0,11,0.398,3,1.158,0,73.77,0,6,19,19,0,0,0,0,1,3,0,0,0,0,3,2,0,1,3,0,5,5,1.095,16,0,0,33.333,66.667,833.333,43.545,166.667,700,1,0,1,1,2.28,33.333,30,30,0,66.667,0,66.667,133.333,0,0,0,0,0.375,266.667,5,0,0,0,0,0,1220993.08,0,0,0,0,0,0,0,0,0,0.867,2
1562,24,0,0.8,1,0.433,0.779,0,0.266,0.433,1,2,0.635,0,2,0.432,13,1.236,0,31.19,3.333,9,0,0,0,0,0,0,0,6,3,0,1,0,1,4,0,1,0,0,7.333,1,4.143,12,0,0,125,41.667,583.333,25.155,375,291.667,1,0,2,2,3.429,125,24,12,0,0,0,0,0,0,0,0,0,0.8,283.217,1,1,1,2,1,2,403927.571,519,0,0,0,41.667,41.667,0,0,0,0.917,2
1586,42,2,0.712,3,0.481,0.392,0,0.635,0.481,0,1,0.646,0,1,0,45,1.165,0,3.746,10,11,3,3,0,0,2,0,0,7,7,1,0,0,2,3,2,0,0,0,2,0,1.692,7.375,0,0,23.81,23.81,571.429,12.834,428.571,309.524,1,95.238,1,1,3.083,214.286,42,42,0,23.81,0,0,23.81,0,0,0,0,0.467,357.143,36,0,0,0,0,0,179242.542,0,0.25,0,0,23.81,0,23.81,47.619,0.2,0.833,2
1677,89,1,0.657,1,0.422,0.829,2,0.646,0.422,0,6,0.807,0,6,0.482,15,1.247,0,33.041,8.889,31,1,1,0,0,0,1,1,10,9,0,5,0,2,12,3,0,1,0,6.167,0,3.219,9.182,0.8,0.8,67.416,11.236,595.506,30.359,404.494,359.551,1,44.944,6,6,3.208,157.303,89,14.833,0,33.708,0,44.944,78.652,0,33.708,0,0,0.375,302.994,2.667,0.4,0.6,0.6,0.333,0.867,130720.868,5735.667,0.538,22.472,0,22.472,0,0,11.236,0.167,0.742,2
1727,61,2,0.644,2,0.384,0.839,0,0.807,0.384,0,1.333,0.688,0,3,0.507,22,0.914,0,47.597,9.333,16,0,0,0,0,0,1,0,8,12,4,2,1,1,9,5,0,0,0,7,1,3.059,7.182,0,0,81.967,16.393,573.77,34.809,426.23,278.689,1,32.787,2,2,2.914,196.721,61,30.5,0,98.361,0,49.18,114.754,0,32.787,0,0,0.465,318.878,1.5,1,2,8,1,8,232429.829,6927.5,0.9,65.574,0,65.574,0,0,16.393,0.026,0.738,3
1740,61,0,0.676,1,0.394,0.579,0,0.688,0.394,0,1,0.767,0,1,0,65,1.334,0,-4.37,11.444,20,0,0,0,0,0,0,1,7,9,1,1,0,7,12,3,1,3,0,2.5,2.286,3.5,11.125,0,0,32.787,114.754,557.377,-3.083,442.623,229.508,1,49.18,1,1,3.059,180.328,61,61,16.393,49.18,0,49.18,114.754,0,16.393,0,32.787,0.364,360.656,2,0,0,0,0,0,425865.588,0,0.7,32.787,0,49.18,16.393,0,0,0,0.754,2
1742,47,0,0.792,3,0.547,0.653,0,0.767,0.547,0,1,0.687,0,1,0,48,1.323,0,3.915,11.167,13,0,0,0,0,1,1,2,6,6,0,4,0,2,5,3,0,2,0,1,5.667,1.867,12.167,0,0,21.277,63.83,553.191,6.73,446.809,319.149,1,85.106,1,1,3.154,148.936,47,47,21.277,63.83,0,21.277,106.383,21.277,21.277,0,0,0.467,319.149,8,0,0,0,0,0,175819.769,0,0.167,63.83,0,63.83,0,0,0,0,0.872,4
1751,47,3,0.707,3,0.483,0.463,0,0.687,0.483,0,0.6,0.834,0,3,0.171,18,1.358,0,19.965,4.667,15,2,2,0,0,0,0,0,7,9,1,0,0,3,7,0,0,0,0,0,0,2.4,10.8,0,0,0,42.553,531.915,17.983,468.085,319.149,2,85.106,2,1,3.36,170.213,47,23.5,0,21.277,0,63.83,85.106,0,0,0,0,0.6,108.696,0,0,0,0,0,0,183755,139,0.429,0,0,0,0,0,0,0,0.809,3
1768,42,1,0.826,2,0.587,0.725,0,0.834,0.587,0,2,0.768,0,2,0.819,22,1.239,0,25.076,13.75,20,2,2,0,0,0,0,0,4,4,2,0,0,2,9,1,0,0,0,4.5,0,2.4,6.8,0,0,95.238,0,595.238,18.034,404.762,357.143,1,23.81,2,2,3.28,142.857,42,21,0,23.81,0,47.619,71.429,0,0,0,0,0.194,356.471,6.5,1,1,2,1,2,135458.88,637,0.8,23.81,0,23.81,0,0,0,0,0.905,2
1801,48,0,0.863,1,0.49,0.675,0,0.768,0.49,0,3,0.826,0,3,0.599,16.333,1.372,0,34.857,14.833,19,0,0,0,0,1,1,1,4,6,0,4,0,0,7,2,0,1,0,5,0,3.2,8.4,0,0,104.167,0,562.5,23.55,437.5,312.5,1,145.833,2,2,3.259,145.833,48,24,0,41.667,0,62.5,104.167,0,41.667,0,0,0.236,261.111,5.5,1,2,3,1,3,104887.815,0,0.167,41.667,0,41.667,0,0,0,0,0.896,4
1806,46,1,0.83,2,0.604,0.805,0,0.826,0.604,0,1.333,0.514,0,2,0.505,24.5,1.731,0,1.433,6.714,19,0,0,0,0,2,1,1,4,7,0,6,0,4,7,3,0,1,0,2,2.5,1.533,5.143,0.5,0.5,108.696,86.957,673.913,16.254,326.087,326.087,2,65.217,3,1.5,3.258,152.174,46,15.333,0,21.739,0,43.478,65.217,0,0,0,0,0.489,369.136,3.667,0,0.5,1,0,1,71728.839,0,0.833,21.739,0,21.739,0,0,21.739,0.061,0.891,2
1844,16,1,0.708,3,0.708,0.522,0,0.514,0.708,0,1,0.583,0,2,0.579,9,1.394,0,1.763,25,6,0,0,0,0,0,0,0,4,1,0,0,0,1,0,1,0,1,0,0,0,2.6,3,0,0,125,62.5,625,26.383,375,312.5,1,62.5,1,1,3.2,125,16,16,0,125,0,0,125,0,0,0,0,0.455,687.5,2,0,0,0,0,0,154152,80,0,62.5,0,62.5,0,0,0,0,0.938,2
1845,71,3,0.714,2,0.512,0.727,0,0.583,0.512,0,1,0.778,0,3,0.336,24.667,1.505,0,5.745,7.857,28,6,6,1,0,0,0,3,8,7,0,2,0,4,12,3,0,3,0,2.8,4,2.222,10.75,0,0,71.429,42.857,600,8.817,400,385.714,2,71.429,3,1.5,3.357,100,70,23.333,0,42.857,0,42.857,100,0,0,0,14.286,0.156,428.571,7.333,0,0.5,1,0,0.667,355324.762,183.333,0.833,28.571,0,28.571,0,0,0,0,0.843,3
1846,33,0,0.838,3,0.432,0.76,0,0.778,0.432,0,2,0.79,0,2,0.307,17.5,1.078,0,56.745,56.667,7,0,0,0,0,1,1,0,3,3,0,0,0,1,5,2,0,0,0,9,0,3.111,9,0,0,90.909,30.303,606.061,57.76,393.939,272.727,1,30.303,2,2,2.75,212.121,33,16.5,0,90.909,0,90.909,181.818,0,30.303,0,0,0.321,250,3.5,0,0,0,0,0,321829.05,12779.5,1.286,60.606,30.303,90.909,0,0,0,0,0.909,2
1938,257,12,0.562,1,0.398,0.799,0,0.79,0.398,0,0.614,0.846,0,18,0.362,15.611,1.227,0,25.275,13.487,87,21,21,1,0,4,2,5,20,39,7,10,0,16,40,5,0,9,0,4.812,2.636,1.812,11.324,0.353,1.529,62.257,62.257,603.113,33.871,381.323,311.284,14,81.712,18,1.286,3.058,167.315,257,14.278,0,27.237,0,50.584,81.712,0,38.911,0,11.673,0.196,441.746,2.222,0.471,0.235,0.294,0.307,0.431,199686.774,1615.833,0.417,7.782,0,7.782,0,0,7.782,0.009,0.661,3
1956,138,6,0.705,1,0.468,0.789,0,0.846,0.468,0,2.667,0.8,0,6,0.405,24.167,1.332,0,21.388,5.435,42,5,5,0,0,0,1,3,11,23,6,8,1,13,14,10,1,8,3,4.353,3.385,3.029,10.278,0,0.75,123.188,101.449,623.188,19.743,369.565,246.377,2,115.942,5,2.5,3.023,152.174,138,27.6,7.246,36.232,7.246,28.986,94.203,7.246,7.246,0,14.493,0.279,282.473,6.6,1.25,2,2.5,1,1.8,725536.36,184.2,0.65,28.986,0,43.478,7.246,7.246,7.246,0.009,0.746,2
1961,172,4,0.6,1,0.415,0.725,0,0.8,0.415,0,1.667,0.908,0,5,0.753,35.6,1.321,0,9.563,10.136,67,6,6,0,0,1,0,5,19,22,0,6,0,8,34,6,1,5,3,3.412,3,2.414,10.818,0.75,1.5,98.837,17.442,552.326,10.781,447.674,337.209,2,52.326,5,2.5,3.274,98.837,172,34.4,0,34.884,0,58.14,93.023,0,34.884,0,5.814,0.347,328.062,6.8,1,1.25,2.25,0.7,2.6,158001.368,18,0.588,17.442,0,29.07,5.814,5.814,5.814,0.022,0.657,2
1968,37,0,0.756,1,0.439,0.66,0,0.908,0.439,0,1,0.825,0,1,0,38,1.421,0,15.914,2.857,11,0,0,0,0,0,0,3,6,7,0,3,0,2,4,2,0,4,0,3,5,2.667,12,0,0,108.108,27.027,486.486,19.215,513.514,243.243,1,108.108,1,1,3.333,108.108,37,37,0,81.081,0,54.054,135.135,0,54.054,0,0,0.429,378.378,2,0,0,0,0,0,245070.222,0,0.5,54.054,0,54.054,0,0,0,0,0.811,2
1978,58,3,0.685,1,0.466,0.644,0,0.825,0.466,0,1,0.865,0,3,0.19,22,1.446,0,-5.416,3,25,2,2,0,0,0,0,0,10,6,1,0,0,3,11,2,0,2,0,1.25,1.667,3.35,8.333,0,0,68.966,86.207,603.448,8.96,396.552,344.828,2,17.241,3,1.5,3.6,103.448,58,19.333,0,86.207,0,86.207,137.931,0,51.724,0,17.241,0.209,778.114,0.667,1,1,1,0.667,0.667,206939.429,923.333,0.8,34.483,0,34.483,0,0,0,0,0.81,2
1997,129,8,0.647,1,0.451,0.839,0,0.865,0.451,1,2,0.747,0,6,0.49,22.5,1.255,0,24.663,10.429,45,11,11,0,0,0,0,3,16,14,5,1,0,7,19,5,1,3,0,2.25,1.5,2.478,7.353,0,0,93.023,31.008,627.907,25.022,372.093,356.589,2,69.767,6,3,3.062,147.287,129,21.5,0,54.264,0,46.512,93.023,0,38.76,0,0,0.449,296.2,4.667,1.2,0.8,0.8,0.6,0.6,1141457.975,433.833,0.812,23.256,0,31.008,7.752,0,0,0,0.736,2
2001,107,9,0.524,2,0.413,0.674,0,0.747,0.413,0,1.4,0.56,0,6,0.341,19.167,1.599,0,-29.954,7.375,48,22,22,0,0,0,1,1,5,8,1,3,0,2,24,4,0,2,1,2,2,1.929,13.857,0.333,1.333,66.667,28.571,714.286,-30.803,276.19,533.333,2,57.143,4,2,3.68,85.714,105,26.25,0,47.619,0,47.619,85.714,0,38.095,0,0,0.18,415.051,14.5,1.333,1.333,1.333,0.667,0.667,3137289.013,30,0.333,38.095,0,38.095,0,0,19.048,0.079,0.638,2
2042,47,0,0.8,2,0.491,0.825,0,0.56,0.491,0,2,0.852,0,2,0.622,26,1.365,0,15.445,7,20,0,0,0,0,0,0,1,7,8,0,4,0,2,7,1,1,2,0,2.4,1,2,8.429,2,2,106.383,42.553,595.745,17.983,404.255,255.319,1,42.553,2,2,3.286,191.489,47,23.5,0,21.277,0,63.83,63.83,0,42.553,0,0,0.432,392.534,2,1,2,3,1,3,312436.321,0,0.778,0,0,21.277,21.277,0,0,0,0.83,2
